Effective Date,Expiry Date,Last Trade Date,Option Type,Strike,Bid,Ask
11-11-2024,11-19-2024,11-11-2024,Put,5855,6.1,6.6
11-11-2024,11-19-2024,11-11-2024,Put,5860,6.6,6.9
11-11-2024,11-19-2024,11-11-2024,Put,5865,6.8,7.2
11-11-2024,11-19-2024,11-11-2024,Put,5870,7.3,7.8
11-11-2024,11-19-2024,11-11-2024,Put,5875,7.7,8.2
11-11-2024,11-19-2024,11-08-2024,Put,5880,8.2,8.7
11-11-2024,11-19-2024,11-11-2024,Put,5885,8.7,9.1
11-11-2024,11-19-2024,11-11-2024,Put,5890,9.2,9.8
11-11-2024,11-19-2024,11-11-2024,Put,5895,9.8,10.2
11-11-2024,11-19-2024,11-11-2024,Put,5900,10.5,10.9
11-11-2024,11-19-2024,11-11-2024,Put,5905,11.1,11.5
11-11-2024,11-19-2024,11-11-2024,Put,5910,11.8,12.4
11-11-2024,11-19-2024,11-11-2024,Put,5915,12.6,13
11-11-2024,11-19-2024,11-11-2024,Put,5920,13.4,14
11-11-2024,11-19-2024,11-11-2024,Put,5925,14.3,14.8
11-11-2024,11-19-2024,11-11-2024,Put,5930,15.2,15.8
11-11-2024,11-19-2024,11-11-2024,Put,5935,16.2,16.8
11-11-2024,11-19-2024,11-11-2024,Put,5940,17.2,17.8
11-11-2024,11-19-2024,11-11-2024,Put,5945,18.3,18.9
11-11-2024,11-19-2024,11-11-2024,Put,5950,19.6,20.2
11-11-2024,11-19-2024,11-11-2024,Put,5955,20.8,21.4
11-11-2024,11-19-2024,11-11-2024,Put,5960,22.2,22.8
11-11-2024,11-19-2024,11-11-2024,Put,5965,23.6,24.2
11-11-2024,11-19-2024,11-11-2024,Put,5970,25.1,25.8
11-11-2024,11-19-2024,11-11-2024,Put,5975,26.8,27.4
11-11-2024,11-19-2024,11-11-2024,Put,5980,28.5,29.3
11-11-2024,11-19-2024,11-11-2024,Put,5985,30.4,31.1
11-11-2024,11-19-2024,11-11-2024,Put,5990,32.4,33.1
11-11-2024,11-19-2024,11-11-2024,Put,5995,34.4,35.1
11-11-2024,11-19-2024,11-11-2024,Put,6000,36.6,37.3
11-11-2024,11-19-2024,11-11-2024,Put,6005,38.9,39.6
11-11-2024,11-19-2024,11-11-2024,Put,6010,41.3,42.1
11-11-2024,11-19-2024,11-08-2024,Put,6015,43.8,44.6
11-11-2024,11-19-2024,11-11-2024,Put,6020,46.6,47.4
11-11-2024,11-19-2024,11-11-2024,Put,6025,49.3,50.1
11-11-2024,11-19-2024,11-08-2024,Put,6030,52.2,53.1
11-11-2024,11-19-2024,11-11-2024,Put,6035,55.2,56.1
11-11-2024,11-19-2024,11-11-2024,Put,6050,63.8,66.8
11-11-2024,11-19-2024,11-11-2024,Put,6075,82.1,85.1
11-11-2024,11-19-2024,11-04-2024,Call,4000,1997.3,2004.6
11-11-2024,11-19-2024,10-31-2024,Call,4900,1098.3,1105.6
11-11-2024,11-19-2024,10-16-2024,Call,4950,1048.4,1055.7
11-11-2024,11-19-2024,11-04-2024,Call,5000,998.5,1005.8
11-11-2024,11-19-2024,10-15-2024,Call,5100,898.6,905.9
11-11-2024,11-19-2024,11-08-2024,Call,5400,599.2,606.5
11-11-2024,11-19-2024,10-30-2024,Call,5425,574.3,581.6
11-11-2024,11-19-2024,11-11-2024,Call,5450,549.3,556.6
11-11-2024,11-19-2024,10-30-2024,Call,5475,524.4,531.7
11-11-2024,11-19-2024,11-11-2024,Call,5500,499.5,506.8
11-11-2024,11-19-2024,10-18-2024,Call,5525,474.6,481.9
11-11-2024,11-19-2024,11-11-2024,Call,5530,469.6,476.9
11-11-2024,11-19-2024,11-11-2024,Call,5550,449.7,457
11-11-2024,11-19-2024,11-04-2024,Call,5560,439.7,447
11-11-2024,11-19-2024,11-07-2024,Call,5570,429.7,437
11-11-2024,11-19-2024,11-11-2024,Call,5575,424.8,432.1
11-11-2024,11-19-2024,11-05-2024,Call,5580,419.8,427.1
11-11-2024,11-19-2024,11-11-2024,Call,5600,399.9,407.2
11-11-2024,11-19-2024,10-30-2024,Call,5610,389.9,397.2
11-11-2024,11-19-2024,11-11-2024,Call,5620,380,387.3
11-11-2024,11-19-2024,10-14-2024,Call,5625,375,382.3
11-11-2024,11-19-2024,11-07-2024,Call,5630,370.1,377.4
11-11-2024,11-19-2024,11-04-2024,Call,5650,350.2,357.5
11-11-2024,11-19-2024,10-31-2024,Call,5660,340.3,347.6
11-11-2024,11-19-2024,11-08-2024,Call,5670,330.3,337.6
11-11-2024,11-19-2024,11-04-2024,Call,5675,325.4,332.7
11-11-2024,11-19-2024,11-04-2024,Call,5680,320.4,327.7
11-11-2024,11-19-2024,10-28-2024,Call,5685,315.5,322.8
11-11-2024,11-19-2024,11-05-2024,Call,5695,305.6,312.9
11-11-2024,11-19-2024,11-06-2024,Call,5700,299.3,306.6
11-11-2024,11-19-2024,11-05-2024,Call,5705,295.7,303
11-11-2024,11-19-2024,11-05-2024,Call,5710,289.3,296.7
11-11-2024,11-19-2024,11-06-2024,Call,5715,285.8,293.1
11-11-2024,11-19-2024,11-06-2024,Call,5720,279.5,286.8
11-11-2024,11-19-2024,11-08-2024,Call,5725,275.9,283.2
11-11-2024,11-19-2024,11-06-2024,Call,5730,271,278.3
11-11-2024,11-19-2024,11-07-2024,Call,5735,266.1,273.4
11-11-2024,11-19-2024,11-06-2024,Call,5740,261.1,268.4
11-11-2024,11-19-2024,11-06-2024,Call,5745,256.2,263.5
11-11-2024,11-19-2024,11-06-2024,Call,5750,251.3,258.6
11-11-2024,11-19-2024,11-06-2024,Call,5755,246.4,253.7
11-11-2024,11-19-2024,11-08-2024,Call,5760,240.2,247.3
11-11-2024,11-19-2024,11-05-2024,Call,5765,235.2,242.6
11-11-2024,11-19-2024,11-05-2024,Call,5770,231.7,239
11-11-2024,11-19-2024,11-06-2024,Call,5775,226.8,234.1
11-11-2024,11-19-2024,11-05-2024,Call,5780,222,229.3
11-11-2024,11-19-2024,10-31-2024,Call,5785,217.1,224.4
11-11-2024,11-19-2024,11-04-2024,Call,5790,211,218.1
11-11-2024,11-19-2024,10-28-2024,Call,5795,207.4,214.7
11-11-2024,11-19-2024,11-08-2024,Call,5800,201.2,208.6
11-11-2024,11-19-2024,11-06-2024,Call,5805,197.9,202.4
11-11-2024,11-19-2024,11-08-2024,Call,5810,193.1,197.5
11-11-2024,11-19-2024,11-07-2024,Call,5815,188.2,192.7
11-11-2024,11-19-2024,11-06-2024,Call,5820,183.5,188
11-11-2024,11-19-2024,11-08-2024,Call,5825,178.7,183.2
11-11-2024,11-19-2024,11-07-2024,Call,5830,173.9,178.4
11-11-2024,11-19-2024,11-06-2024,Call,5835,169.2,173.7
11-11-2024,11-19-2024,11-07-2024,Call,5840,165.7,169
11-11-2024,11-19-2024,11-06-2024,Call,5845,159.7,164.3
11-11-2024,11-19-2024,11-11-2024,Call,5850,156.3,159.6
11-11-2024,11-19-2024,11-08-2024,Call,5855,150.4,154.9
11-11-2024,11-19-2024,11-07-2024,Call,5860,145.7,150.1
11-11-2024,11-19-2024,11-06-2024,Call,5865,141,145.5
11-11-2024,11-19-2024,11-11-2024,Call,5870,136.4,140.9
11-11-2024,11-19-2024,11-11-2024,Call,5875,131.9,136.3
11-11-2024,11-19-2024,11-08-2024,Call,5880,127.4,131.8
11-11-2024,11-19-2024,11-07-2024,Call,5885,122.9,127.3
11-11-2024,11-19-2024,11-08-2024,Call,5890,120.2,121.1
11-11-2024,11-19-2024,11-08-2024,Call,5895,114,118.5
11-11-2024,11-19-2024,11-11-2024,Call,5900,111.6,112.4
11-11-2024,11-19-2024,11-08-2024,Call,5905,107.1,108
11-11-2024,11-19-2024,11-11-2024,Call,5910,102.9,103.8
11-11-2024,11-19-2024,11-08-2024,Call,5915,97.5,100.5
11-11-2024,11-19-2024,11-08-2024,Call,5920,94.4,95.3
11-11-2024,11-19-2024,11-11-2024,Call,5925,90.2,91.1
11-11-2024,11-19-2024,11-11-2024,Call,5930,86.2,87
11-11-2024,11-19-2024,11-08-2024,Call,5935,81.1,84.2
11-11-2024,11-19-2024,11-11-2024,Call,5940,78.4,79.3
11-11-2024,11-19-2024,11-08-2024,Call,5945,73.3,76.4
11-11-2024,11-19-2024,11-11-2024,Call,5950,70.7,71.6
11-11-2024,11-19-2024,11-11-2024,Call,5955,67,67.8
11-11-2024,11-19-2024,11-11-2024,Call,5960,63.3,64.1
11-11-2024,11-19-2024,11-08-2024,Call,5965,59.9,60.7
11-11-2024,11-19-2024,11-11-2024,Call,5970,56.4,57.2
11-11-2024,11-19-2024,11-11-2024,Call,5975,53,53.8
11-11-2024,11-19-2024,11-11-2024,Call,5980,49.8,50.6
11-11-2024,11-19-2024,11-11-2024,Call,5985,46.6,47.4
11-11-2024,11-19-2024,11-11-2024,Call,5990,43.6,44.4
11-11-2024,11-19-2024,11-08-2024,Call,5995,40.8,41.6
11-11-2024,11-19-2024,11-11-2024,Call,6000,38,38.7
11-11-2024,11-19-2024,11-11-2024,Call,6005,35.2,36
11-11-2024,11-19-2024,11-11-2024,Call,6010,32.7,33.4
11-11-2024,11-19-2024,11-11-2024,Call,6015,30.2,31
11-11-2024,11-19-2024,11-11-2024,Call,6020,27.9,28.6
11-11-2024,11-19-2024,11-11-2024,Call,6025,25.7,26.4
11-11-2024,11-19-2024,11-11-2024,Call,6030,23.6,24.4
11-11-2024,11-19-2024,11-11-2024,Call,6035,21.6,22.3
11-11-2024,11-19-2024,11-11-2024,Call,6040,19.9,20.5
11-11-2024,11-19-2024,11-11-2024,Call,6045,18.1,18.8
11-11-2024,11-19-2024,11-11-2024,Call,6050,16.4,17
11-11-2024,11-19-2024,11-11-2024,Call,6060,13.6,14
11-11-2024,11-19-2024,11-11-2024,Call,6070,11,11.5
11-11-2024,11-19-2024,11-11-2024,Call,6075,9.9,10.4
11-11-2024,11-19-2024,11-11-2024,Call,6080,8.8,9.3
11-11-2024,11-19-2024,11-11-2024,Call,6085,7.9,8.4
11-11-2024,11-19-2024,11-11-2024,Call,6090,7.1,7.5
11-11-2024,11-19-2024,11-11-2024,Call,6100,5.5,5.9
11-11-2024,11-19-2024,11-11-2024,Call,6110,4.3,4.7
11-11-2024,11-19-2024,11-11-2024,Call,6120,3.3,3.6
11-11-2024,11-19-2024,11-11-2024,Call,6125,2.9,3.1
11-11-2024,11-19-2024,11-11-2024,Call,6130,2.6,2.75
11-11-2024,11-19-2024,11-11-2024,Call,6150,1.45,1.65
11-11-2024,11-19-2024,11-11-2024,Call,6175,0.7,0.85
11-11-2024,11-19-2024,11-11-2024,Call,6200,0.4,0.5
11-11-2024,11-19-2024,11-11-2024,Call,6225,0.2,0.35
11-11-2024,11-19-2024,11-11-2024,Call,6250,0.15,0.3
11-11-2024,11-19-2024,11-11-2024,Call,6300,0.05,0.2
11-11-2024,11-19-2024,11-07-2024,Call,6400,0,0.15
11-11-2024,11-19-2024,10-31-2024,Call,6500,0,0.15
11-11-2024,11-19-2024,11-04-2024,Call,6600,0,0.15
11-11-2024,11-19-2024,11-05-2024,Call,6800,0,0.1
11-11-2024,11-20-2024,11-05-2024,Put,2400,0,0.05
11-11-2024,11-20-2024,10-30-2024,Put,2600,0,0.05
11-11-2024,11-20-2024,10-29-2024,Put,2800,0,0.1
11-11-2024,11-20-2024,11-11-2024,Put,3000,0,0.1
11-11-2024,11-20-2024,11-04-2024,Put,3200,0,0.1
11-11-2024,11-20-2024,11-08-2024,Put,3400,0,0.1
11-11-2024,11-20-2024,11-11-2024,Put,3600,0,0.1
11-11-2024,11-20-2024,11-11-2024,Put,3800,0,0.1
11-11-2024,11-20-2024,11-11-2024,Put,4000,0,0.1
11-11-2024,11-20-2024,11-11-2024,Put,4200,0,0.15
11-11-2024,11-20-2024,11-11-2024,Put,4300,0.05,0.15
11-11-2024,11-20-2024,11-11-2024,Put,4400,0.05,0.15
11-11-2024,11-20-2024,11-11-2024,Put,4500,0.1,0.2
11-11-2024,11-20-2024,11-11-2024,Put,4600,0.1,0.2
11-11-2024,11-20-2024,11-11-2024,Put,4700,0.15,0.25
11-11-2024,11-20-2024,11-11-2024,Put,4800,0.15,0.3
11-11-2024,11-20-2024,11-11-2024,Put,4900,0.2,0.35
11-11-2024,11-20-2024,11-08-2024,Put,4950,0.25,0.4
11-11-2024,11-20-2024,11-11-2024,Put,5000,0.3,0.4
11-11-2024,11-20-2024,11-08-2024,Put,5050,0.3,0.45
11-11-2024,11-20-2024,11-11-2024,Put,5100,0.35,0.5
11-11-2024,11-20-2024,11-08-2024,Put,5150,0.35,0.5
11-11-2024,11-20-2024,11-08-2024,Put,5175,0.4,0.55
11-11-2024,11-20-2024,11-11-2024,Put,5200,0.45,0.55
11-11-2024,11-20-2024,11-08-2024,Put,5225,0.45,0.6
11-11-2024,11-20-2024,11-11-2024,Put,5250,0.5,0.6
11-11-2024,11-20-2024,11-08-2024,Put,5275,0.5,0.65
11-11-2024,11-20-2024,11-12-2024,Put,5300,0.55,0.7
11-11-2024,11-20-2024,11-11-2024,Put,5325,0.6,0.7
11-11-2024,11-20-2024,11-11-2024,Put,5350,0.65,0.75
11-11-2024,11-20-2024,11-11-2024,Put,5375,0.7,0.8
11-11-2024,11-20-2024,11-11-2024,Put,5400,0.75,0.9
11-11-2024,11-20-2024,11-11-2024,Put,5425,0.8,0.95
11-11-2024,11-20-2024,11-08-2024,Put,5430,0.8,1
11-11-2024,11-20-2024,11-08-2024,Put,5440,0.85,1
11-11-2024,11-20-2024,11-11-2024,Put,5450,0.9,1
11-11-2024,11-20-2024,11-07-2024,Put,5460,0.9,1.05
11-11-2024,11-20-2024,11-06-2024,Put,5470,0.95,1.05
11-11-2024,11-20-2024,11-11-2024,Put,5475,0.95,1.1
11-11-2024,11-20-2024,11-08-2024,Put,5480,0.95,1.1
11-11-2024,11-20-2024,11-08-2024,Put,5490,1,1.15
11-11-2024,11-20-2024,11-11-2024,Put,5500,1.05,1.15
11-11-2024,11-20-2024,11-11-2024,Put,5510,1.05,1.2
11-11-2024,11-20-2024,11-11-2024,Put,5520,1.1,1.25
11-11-2024,11-20-2024,11-08-2024,Put,5525,1.15,1.25
11-11-2024,11-20-2024,11-11-2024,Put,5530,1.15,1.3
11-11-2024,11-20-2024,11-06-2024,Put,5535,1.15,1.3
11-11-2024,11-20-2024,11-11-2024,Put,5540,1.2,1.3
11-11-2024,11-20-2024,11-11-2024,Put,5550,1.25,1.35
11-11-2024,11-20-2024,11-07-2024,Put,5560,1.25,1.4
11-11-2024,11-20-2024,11-11-2024,Put,5565,1.3,1.45
11-11-2024,11-20-2024,11-08-2024,Put,5570,1.35,1.45
11-11-2024,11-20-2024,11-11-2024,Put,5575,1.35,1.5
11-11-2024,11-20-2024,11-11-2024,Put,5580,1.4,1.5
11-11-2024,11-20-2024,11-08-2024,Put,5585,1.4,1.55
11-11-2024,11-20-2024,11-11-2024,Put,5590,1.4,1.55
11-11-2024,11-20-2024,11-11-2024,Put,5595,1.45,1.6
11-11-2024,11-20-2024,11-11-2024,Put,5600,1.5,1.65
11-11-2024,11-20-2024,11-11-2024,Put,5605,1.5,1.65
11-11-2024,11-20-2024,11-11-2024,Put,5610,1.5,1.7
11-11-2024,11-20-2024,11-08-2024,Put,5615,1.55,1.7
11-11-2024,11-20-2024,11-08-2024,Put,5620,1.6,1.75
11-11-2024,11-20-2024,11-11-2024,Put,5625,1.65,1.8
11-11-2024,11-20-2024,11-11-2024,Put,5630,1.65,1.8
11-11-2024,11-20-2024,11-11-2024,Put,5635,1.7,1.85
11-11-2024,11-20-2024,11-11-2024,Put,5640,1.7,1.9
11-11-2024,11-20-2024,11-11-2024,Put,5645,1.8,1.95
11-11-2024,11-20-2024,11-11-2024,Put,5650,1.85,1.95
11-11-2024,11-20-2024,11-11-2024,Put,5655,1.85,2
11-11-2024,11-20-2024,11-11-2024,Put,5660,1.9,2.05
11-11-2024,11-20-2024,11-11-2024,Put,5665,1.95,2.1
11-11-2024,11-20-2024,11-11-2024,Put,5670,2,2.15
11-11-2024,11-20-2024,11-11-2024,Put,5675,2.05,2.2
11-11-2024,11-20-2024,11-11-2024,Put,5680,2.15,2.25
11-11-2024,11-20-2024,11-11-2024,Put,5685,2.15,2.3
11-11-2024,11-20-2024,11-11-2024,Put,5690,2.25,2.4
11-11-2024,11-20-2024,11-11-2024,Put,5695,2.25,2.45
11-11-2024,11-20-2024,11-11-2024,Put,5700,2.35,2.5
11-11-2024,11-20-2024,11-11-2024,Put,5705,2.4,2.6
11-11-2024,11-20-2024,11-11-2024,Put,5710,2.5,2.65
11-11-2024,11-20-2024,11-11-2024,Put,5715,2.55,2.75
11-11-2024,11-20-2024,11-11-2024,Put,5720,2.65,2.8
11-11-2024,11-20-2024,11-11-2024,Put,5725,2.75,2.9
11-11-2024,11-20-2024,11-11-2024,Put,5730,2.8,3
11-11-2024,11-20-2024,11-11-2024,Put,5735,2.85,3.1
11-11-2024,11-20-2024,11-11-2024,Put,5740,3,3.2
11-11-2024,11-20-2024,11-11-2024,Put,5745,3.1,3.3
11-11-2024,11-20-2024,11-11-2024,Put,5750,3.2,3.4
11-11-2024,11-20-2024,11-11-2024,Put,5755,3.3,3.5
11-11-2024,11-20-2024,11-11-2024,Put,5760,3.4,3.7
11-11-2024,11-20-2024,11-11-2024,Put,5765,3.5,3.8
11-11-2024,11-20-2024,11-11-2024,Put,5770,3.7,3.9
11-11-2024,11-20-2024,11-11-2024,Put,5775,3.9,4.1
11-11-2024,11-20-2024,11-11-2024,Put,5780,4,4.2
11-11-2024,11-20-2024,11-11-2024,Put,5785,4.2,4.4
11-11-2024,11-20-2024,11-11-2024,Put,5790,4.3,4.6
11-11-2024,11-20-2024,11-11-2024,Put,5795,4.5,4.7
11-11-2024,11-20-2024,11-11-2024,Put,5800,4.7,5
11-11-2024,11-20-2024,11-11-2024,Put,5805,4.9,5.2
11-11-2024,11-20-2024,11-11-2024,Put,5810,5.1,5.4
11-11-2024,11-20-2024,11-11-2024,Put,5815,5.4,5.6
11-11-2024,11-20-2024,11-11-2024,Put,5820,5.6,5.9
11-11-2024,11-20-2024,11-11-2024,Put,5825,5.9,6.1
11-11-2024,11-20-2024,11-11-2024,Put,5830,6.2,6.5
11-11-2024,11-20-2024,11-11-2024,Put,5835,6.4,6.8
11-11-2024,11-20-2024,11-11-2024,Put,5840,6.8,7
11-11-2024,11-20-2024,11-11-2024,Put,5845,7.1,7.4
11-11-2024,11-20-2024,11-11-2024,Put,5850,7.5,7.8
11-11-2024,11-20-2024,11-11-2024,Put,5855,7.8,8.2
11-11-2024,11-20-2024,11-11-2024,Put,5860,8.2,8.6
11-11-2024,11-20-2024,11-11-2024,Put,5865,8.7,9.1
11-11-2024,11-20-2024,11-11-2024,Put,5870,9.1,9.6
11-11-2024,11-20-2024,11-11-2024,Put,5875,9.6,10.1
11-11-2024,11-20-2024,11-11-2024,Put,5880,10.1,10.5
11-11-2024,11-20-2024,11-11-2024,Put,5885,10.7,11.2
11-11-2024,11-20-2024,11-11-2024,Put,5890,11.3,11.8
11-11-2024,11-20-2024,11-11-2024,Put,5895,11.9,12.4
11-11-2024,11-20-2024,11-11-2024,Put,5900,12.6,13
11-11-2024,11-20-2024,11-11-2024,Put,5905,13.2,13.8
11-11-2024,11-20-2024,11-11-2024,Put,5910,14,14.5
11-11-2024,11-20-2024,11-11-2024,Put,5915,14.8,15.3
11-11-2024,11-20-2024,11-11-2024,Put,5920,15.7,16.2
11-11-2024,11-20-2024,11-11-2024,Put,5925,16.7,17.2
11-11-2024,11-20-2024,11-11-2024,Put,5930,17.6,18.1
11-11-2024,11-20-2024,11-11-2024,Put,5935,18.6,19.2
11-11-2024,11-20-2024,11-11-2024,Put,5940,19.6,20.3
11-11-2024,11-20-2024,11-11-2024,Put,5945,20.7,21.4
11-11-2024,11-20-2024,11-11-2024,Put,5950,22.2,22.7
11-11-2024,11-20-2024,11-11-2024,Put,5955,23.3,23.9
11-11-2024,11-20-2024,11-11-2024,Put,5960,24.8,25.3
11-11-2024,11-20-2024,11-11-2024,Put,5965,26.2,26.9
11-11-2024,11-20-2024,11-11-2024,Put,5970,27.7,28.4
11-11-2024,11-20-2024,11-11-2024,Put,5975,29.4,30
11-11-2024,11-20-2024,11-12-2024,Put,5980,31.3,31.8
11-11-2024,11-20-2024,11-11-2024,Put,5985,33.2,33.7
11-11-2024,11-20-2024,11-11-2024,Put,5990,35,35.7
11-11-2024,11-20-2024,11-11-2024,Put,5995,37,37.8
11-11-2024,11-20-2024,11-11-2024,Put,6000,39.3,40
11-11-2024,11-20-2024,11-11-2024,Put,6005,41.5,42.3
11-11-2024,11-20-2024,11-11-2024,Put,6010,43.9,44.7
11-11-2024,11-20-2024,11-11-2024,Put,6015,46.4,47.1
11-11-2024,11-20-2024,11-11-2024,Put,6020,48.9,49.7
11-11-2024,11-20-2024,11-11-2024,Put,6025,51.6,52.4
11-11-2024,11-20-2024,11-11-2024,Put,6030,54.5,55.4
11-11-2024,11-20-2024,11-11-2024,Put,6045,63.7,64.5
11-11-2024,11-20-2024,11-11-2024,Put,6050,67,67.8
11-11-2024,11-20-2024,11-11-2024,Put,6060,72.7,75.7
11-11-2024,11-20-2024,11-11-2024,Put,6075,83.7,86.7
11-11-2024,11-20-2024,11-07-2024,Put,6225,218.7,225
11-11-2024,11-20-2024,11-07-2024,Call,3000,2996.7,3003.2
11-11-2024,11-20-2024,11-04-2024,Call,4000,1997.8,2004.4
11-11-2024,11-20-2024,10-22-2024,Call,4800,1198.9,1205.4
11-11-2024,11-20-2024,10-31-2024,Call,4900,1099,1105.6
11-11-2024,11-20-2024,11-04-2024,Call,5000,999.2,1005.8
11-11-2024,11-20-2024,10-14-2024,Call,5300,699.8,706.4
11-11-2024,11-20-2024,10-14-2024,Call,5350,650,656.5
11-11-2024,11-20-2024,10-28-2024,Call,5375,625,631.6
11-11-2024,11-20-2024,11-11-2024,Call,5425,575.2,581.8
11-11-2024,11-20-2024,10-30-2024,Call,5475,525.4,532
11-11-2024,11-20-2024,11-01-2024,Call,5510,490.5,497
11-11-2024,11-20-2024,11-08-2024,Call,5525,475.6,482.2
11-11-2024,11-20-2024,11-01-2024,Call,5540,460.7,467.3
11-11-2024,11-20-2024,11-07-2024,Call,5570,430.8,437.4
11-11-2024,11-20-2024,11-08-2024,Call,5575,425.9,432.5
11-11-2024,11-20-2024,11-11-2024,Call,5580,420.9,427.5
11-11-2024,11-20-2024,11-08-2024,Call,5600,401,407.6
11-11-2024,11-20-2024,11-12-2024,Call,5620,381.2,387.8
11-11-2024,11-20-2024,11-04-2024,Call,5625,376.2,382.8
11-11-2024,11-20-2024,11-07-2024,Call,5635,366.3,372.9
11-11-2024,11-20-2024,11-05-2024,Call,5640,361.3,367.9
11-11-2024,11-20-2024,11-12-2024,Call,5650,351.4,358
11-11-2024,11-20-2024,10-31-2024,Call,5655,346.5,353.1
11-11-2024,11-20-2024,11-04-2024,Call,5660,341.5,348.1
11-11-2024,11-20-2024,10-31-2024,Call,5665,336.6,343.2
11-11-2024,11-20-2024,10-31-2024,Call,5670,331.6,338.2
11-11-2024,11-20-2024,11-06-2024,Call,5675,326.7,333.3
11-11-2024,11-20-2024,10-31-2024,Call,5680,321.8,328.3
11-11-2024,11-20-2024,11-04-2024,Call,5685,316.8,323.4
11-11-2024,11-20-2024,11-06-2024,Call,5690,311.9,318.5
11-11-2024,11-20-2024,11-06-2024,Call,5695,306.9,313.5
11-11-2024,11-20-2024,11-08-2024,Call,5700,302,308.6
11-11-2024,11-20-2024,11-01-2024,Call,5705,297.1,303.7
11-11-2024,11-20-2024,11-08-2024,Call,5710,292.2,298.8
11-11-2024,11-20-2024,11-06-2024,Call,5715,287.2,293.8
11-11-2024,11-20-2024,11-05-2024,Call,5720,282.3,288.8
11-11-2024,11-20-2024,11-05-2024,Call,5725,277.4,283.9
11-11-2024,11-20-2024,11-08-2024,Call,5730,272.5,279.1
11-11-2024,11-20-2024,11-07-2024,Call,5735,267.6,274.2
11-11-2024,11-20-2024,11-06-2024,Call,5740,261.3,268.7
11-11-2024,11-20-2024,11-01-2024,Call,5745,257.8,264.3
11-11-2024,11-20-2024,11-07-2024,Call,5750,251.6,258.9
11-11-2024,11-20-2024,11-07-2024,Call,5755,248,254.6
11-11-2024,11-20-2024,11-06-2024,Call,5760,241.9,249.2
11-11-2024,11-20-2024,10-31-2024,Call,5765,238.3,244.8
11-11-2024,11-20-2024,11-07-2024,Call,5770,232.1,239.5
11-11-2024,11-20-2024,11-08-2024,Call,5775,227.2,234.6
11-11-2024,11-20-2024,11-08-2024,Call,5780,223.7,230.4
11-11-2024,11-20-2024,11-07-2024,Call,5785,218.9,225.5
11-11-2024,11-20-2024,11-07-2024,Call,5790,214.1,220.6
11-11-2024,11-20-2024,11-07-2024,Call,5795,209.3,214.1
11-11-2024,11-20-2024,11-08-2024,Call,5800,204,209.3
11-11-2024,11-20-2024,11-08-2024,Call,5805,199.9,204.3
11-11-2024,11-20-2024,11-07-2024,Call,5810,195,199.3
11-11-2024,11-20-2024,11-06-2024,Call,5815,190.3,194.8
11-11-2024,11-20-2024,11-08-2024,Call,5820,185.5,190.1
11-11-2024,11-20-2024,11-11-2024,Call,5825,180.7,185
11-11-2024,11-20-2024,11-06-2024,Call,5830,176.1,180.6
11-11-2024,11-20-2024,11-06-2024,Call,5835,171.4,175.9
11-11-2024,11-20-2024,11-11-2024,Call,5840,166.7,171.2
11-11-2024,11-20-2024,11-07-2024,Call,5845,161.9,166.5
11-11-2024,11-20-2024,11-11-2024,Call,5850,159.1,159.8
11-11-2024,11-20-2024,11-04-2024,Call,5855,154.4,155.3
11-11-2024,11-20-2024,11-08-2024,Call,5860,148.1,152.6
11-11-2024,11-20-2024,11-06-2024,Call,5865,143.5,148
11-11-2024,11-20-2024,11-11-2024,Call,5870,140.8,141.6
11-11-2024,11-20-2024,11-11-2024,Call,5875,134.5,139
11-11-2024,11-20-2024,11-11-2024,Call,5880,131.8,132.7
11-11-2024,11-20-2024,11-07-2024,Call,5885,127.5,128.4
11-11-2024,11-20-2024,11-07-2024,Call,5890,123.1,124
11-11-2024,11-20-2024,11-07-2024,Call,5895,118.6,119.5
11-11-2024,11-20-2024,11-11-2024,Call,5900,114.3,115.2
11-11-2024,11-20-2024,11-11-2024,Call,5905,108.3,112.7
11-11-2024,11-20-2024,11-11-2024,Call,5910,105.9,106.8
11-11-2024,11-20-2024,11-08-2024,Call,5915,100.3,103.8
11-11-2024,11-20-2024,11-11-2024,Call,5920,97.5,98.3
11-11-2024,11-20-2024,11-11-2024,Call,5925,93.4,94.3
11-11-2024,11-20-2024,11-11-2024,Call,5930,89.4,90.2
11-11-2024,11-20-2024,11-07-2024,Call,5935,84.4,87.4
11-11-2024,11-20-2024,11-11-2024,Call,5940,81.6,82.4
11-11-2024,11-20-2024,11-11-2024,Call,5950,74,74.7
11-11-2024,11-20-2024,11-11-2024,Call,5955,70.2,71
11-11-2024,11-20-2024,11-11-2024,Call,5960,66.6,67.4
11-11-2024,11-20-2024,11-11-2024,Call,5965,63.2,64
11-11-2024,11-20-2024,11-11-2024,Call,5970,59.7,60.5
11-11-2024,11-20-2024,11-11-2024,Call,5975,56.6,57.2
11-11-2024,11-20-2024,11-12-2024,Call,5980,53.1,53.9
11-11-2024,11-20-2024,11-12-2024,Call,5985,50.2,50.8
11-11-2024,11-20-2024,11-11-2024,Call,5990,47,47.7
11-11-2024,11-20-2024,11-11-2024,Call,5995,44,44.8
11-11-2024,11-20-2024,11-11-2024,Call,6000,41.4,42
11-11-2024,11-20-2024,11-11-2024,Call,6005,38.6,39.3
11-11-2024,11-20-2024,11-11-2024,Call,6010,36.1,36.7
11-11-2024,11-20-2024,11-11-2024,Call,6015,33.4,34.2
